event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,event_type,sentiment,impact_score,confidence,effective_date,raw_hash,quality_flag
c01a51cfc556231b,sample_announcement,,2025-12-31,2026-06-12T20:21:42,000001,000001,公告: 000001 发布经营进展公告，订单合同和产能信息需要继续跟踪。,000001 发布经营进展公告，订单合同和产能信息需要继续跟踪。,order_contract,positive,0.55,0.7100000000000001,2025-12-31,c01a51cfc556231b82a1e122d893e4d320c070f5,sample_fallback
201d6bc37fff30ec,sample_industry_news,,2025-12-28,2026-06-12T20:21:42,000001,000001,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,commodity_shock,positive,0.2,0.63,2025-12-28,201d6bc37fff30eca556feb7d7f67064a508d6a4,sample_fallback
80a6e01ed8dcf06b,sample_risk_news,,2025-12-25,2026-06-12T20:21:42,000001,000001,风险: 000001 出现舆情风险提示，需降低事件置信度。,000001 出现舆情风险提示，需降低事件置信度。,public_opinion_risk,negative,-0.55,0.7100000000000001,2025-12-25,80a6e01ed8dcf06bb182566132521696c9eae2fd,sample_fallback
910676b2eb5a2136,sample_announcement,,2025-12-30,2026-06-12T20:21:42,600519,600519,公告: 600519 发布经营进展公告，订单合同和产能信息需要继续跟踪。,600519 发布经营进展公告，订单合同和产能信息需要继续跟踪。,order_contract,positive,0.55,0.7100000000000001,2025-12-30,910676b2eb5a21365b4a0c6d6d232155b7659cc5,sample_fallback
2764f25190de5019,sample_industry_news,,2025-12-27,2026-06-12T20:21:42,600519,600519,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,commodity_shock,positive,0.2,0.63,2025-12-27,2764f25190de501990b441eb959ad7c4c6e6c377,sample_fallback
e3da5457744c751c,sample_risk_news,,2025-12-24,2026-06-12T20:21:42,600519,600519,风险: 600519 出现舆情风险提示，需降低事件置信度。,600519 出现舆情风险提示，需降低事件置信度。,public_opinion_risk,negative,-0.55,0.7100000000000001,2025-12-24,e3da5457744c751cb876d3bb98fb7b10ece8c4e9,sample_fallback
a6b0f49f0d96404c,sample_announcement,,2025-12-29,2026-06-12T20:21:42,000858,000858,公告: 000858 发布经营进展公告，订单合同和产能信息需要继续跟踪。,000858 发布经营进展公告，订单合同和产能信息需要继续跟踪。,order_contract,positive,0.55,0.7100000000000001,2025-12-29,a6b0f49f0d96404c1c4a4b7dfaa9cab2d8845317,sample_fallback
29688c2d52714041,sample_industry_news,,2025-12-26,2026-06-12T20:21:42,000858,000858,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,commodity_shock,positive,0.2,0.63,2025-12-26,29688c2d527140417e7789373ca79648b0ac78bb,sample_fallback
f6cbb02e8ecf63c5,sample_risk_news,,2025-12-23,2026-06-12T20:21:42,000858,000858,风险: 000858 出现舆情风险提示，需降低事件置信度。,000858 出现舆情风险提示，需降低事件置信度。,public_opinion_risk,negative,-0.55,0.7100000000000001,2025-12-23,f6cbb02e8ecf63c543e6d3307f1e14c98a70011a,sample_fallback
098b65b732e543a4,sample_announcement,,2025-12-28,2026-06-12T20:21:42,601318,601318,公告: 601318 发布经营进展公告，订单合同和产能信息需要继续跟踪。,601318 发布经营进展公告，订单合同和产能信息需要继续跟踪。,order_contract,positive,0.55,0.7100000000000001,2025-12-28,098b65b732e543a46dbb622126e84ad0e1dc8750,sample_fallback
