query_event_id,query_published_at,query_symbol,query_event_type,query_sentiment,query_title,match_event_id,match_published_at,match_symbol,match_event_type,match_sentiment,match_title,match_source,match_source_url,similarity_score,same_symbol,same_event_type,pit_ok,evidence_scope,forward_return_1d,forward_return_5d,forward_return_20d,return_available_1d,return_available_5d,return_available_20d
303a92fe240cea38,2025-12-31T00:00:00,000630,order_contract,positive,公告: 000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,c83b177a2cda6f8d,2025-12-25T00:00:00,000630,public_opinion_risk,negative,风险: 000630 出现舆情风险提示，需降低事件置信度。,sample_risk_news,,0.35349011095867533,True,False,True,past_events_only;returns_only_if_known_before_query,0.008793079389241676,,,True,False,False
303a92fe240cea38,2025-12-31T00:00:00,000630,order_contract,positive,公告: 000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.15658428861794638,True,False,True,past_events_only;returns_only_if_known_before_query,0.02369972045924995,,,True,False,False
303a92fe240cea38,2025-12-31T00:00:00,000630,order_contract,positive,公告: 000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,513ae5dce29b1398,2025-12-29T00:00:00,600362,order_contract,positive,公告: 600362 发布经营进展公告，订单合同和产能信息需要继续跟踪。,sample_announcement,,0.7197575741456892,False,True,True,past_events_only;returns_only_if_known_before_query,0.03941013769535395,,,True,False,False
303a92fe240cea38,2025-12-31T00:00:00,000630,order_contract,positive,公告: 000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,75f884e3ebe0a1ff,2025-12-30T00:00:00,601899,order_contract,positive,公告: 601899 发布经营进展公告，订单合同和产能信息需要继续跟踪。,sample_announcement,,0.6977650614203728,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
5211bc317839407f,2025-12-29T00:00:00,000630,commodity_shock,positive,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.17423674668534075,True,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
5211bc317839407f,2025-12-29T00:00:00,000630,commodity_shock,positive,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,081f5d9ae2dca357,2025-12-26T00:00:00,600362,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.1747863124037007,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
5211bc317839407f,2025-12-29T00:00:00,000630,commodity_shock,positive,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,9d34adbaa1476440,2025-12-27T00:00:00,601899,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.17466240929341995,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,c83b177a2cda6f8d,2025-12-25T00:00:00,000630,public_opinion_risk,negative,风险: 000630 出现舆情风险提示，需降低事件置信度。,sample_risk_news,,0.1899408215902246,True,False,True,past_events_only;returns_only_if_known_before_query,0.008793079389241676,,,True,False,False
07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,081f5d9ae2dca357,2025-12-26T00:00:00,600362,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.9527441980130742,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,9d34adbaa1476440,2025-12-27T00:00:00,601899,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,sample_industry_news,,0.9489934019590818,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
07b9489d9e7e4308,2025-12-28T00:00:00,000630,commodity_shock,positive,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,05429ff42cf4fb75,2025-12-23T00:00:00,600362,public_opinion_risk,negative,风险: 600362 出现舆情风险提示，需降低事件置信度。,sample_risk_news,,0.050208394006751415,False,False,True,past_events_only;returns_only_if_known_before_query,0.03560539445056987,,,True,False,False
c83b177a2cda6f8d,2025-12-25T00:00:00,000630,public_opinion_risk,negative,风险: 000630 出现舆情风险提示，需降低事件置信度。,05429ff42cf4fb75,2025-12-23T00:00:00,600362,public_opinion_risk,negative,风险: 600362 出现舆情风险提示，需降低事件置信度。,sample_risk_news,,0.47238672600409926,False,True,True,past_events_only;returns_only_if_known_before_query,0.03560539445056987,,,True,False,False
c83b177a2cda6f8d,2025-12-25T00:00:00,000630,public_opinion_risk,negative,风险: 000630 出现舆情风险提示，需降低事件置信度。,c623a5ca654a7ba5,2025-12-24T00:00:00,601899,public_opinion_risk,negative,风险: 601899 出现舆情风险提示，需降低事件置信度。,sample_risk_news,,0.4315108907193274,False,True,True,past_events_only;returns_only_if_known_before_query,,,,False,False,False
