event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,entity_link_method,entity_link_confidence,entity_link_keywords,event_type,sentiment,impact_score,confidence,source_category,source_reliability,weighted_impact_score,source_text_status,source_text_length,source_text_hash,effective_date,raw_hash,quality_flag
303a92fe240cea38,sample_announcement,,2025-12-31,2026-06-13T16:33:50,000630,000630,公告: 000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,000630 发布经营进展公告，订单合同和产能信息需要继续跟踪。,explicit_symbol,1.0,000630,order_contract,positive,0.55,0.7100000000000001,sample_demo,0.4,0.15620000000000003,not_available,0,,2025-12-31,303a92fe240cea38933527545c00d2202bb56031,sample_fallback
07b9489d9e7e4308,sample_industry_news,,2025-12-28,2026-06-13T16:33:50,000630,000630,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,explicit_symbol,1.0,000630,commodity_shock,positive,0.2,0.63,sample_demo,0.4,0.0504,not_available,0,,2025-12-28,07b9489d9e7e4308624b051ab193641991bd3728,sample_fallback
c83b177a2cda6f8d,sample_risk_news,,2025-12-25,2026-06-13T16:33:50,000630,000630,风险: 000630 出现舆情风险提示，需降低事件置信度。,000630 出现舆情风险提示，需降低事件置信度。,explicit_symbol,1.0,000630,public_opinion_risk,negative,-0.55,0.7100000000000001,sample_demo,0.4,-0.15620000000000003,not_available,0,,2025-12-25,c83b177a2cda6f8db8fa950ee5f8ebb0f48a45d3,sample_fallback
75f884e3ebe0a1ff,sample_announcement,,2025-12-30,2026-06-13T16:33:50,601899,601899,公告: 601899 发布经营进展公告，订单合同和产能信息需要继续跟踪。,601899 发布经营进展公告，订单合同和产能信息需要继续跟踪。,explicit_symbol,1.0,601899,order_contract,positive,0.55,0.7100000000000001,sample_demo,0.4,0.15620000000000003,not_available,0,,2025-12-30,75f884e3ebe0a1ff94e357fd772adddebc60b159,sample_fallback
9d34adbaa1476440,sample_industry_news,,2025-12-27,2026-06-13T16:33:50,601899,601899,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,explicit_symbol,1.0,601899,commodity_shock,positive,0.2,0.63,sample_demo,0.4,0.0504,not_available,0,,2025-12-27,9d34adbaa1476440baa1176be6e67e027cdf4133,sample_fallback
c623a5ca654a7ba5,sample_risk_news,,2025-12-24,2026-06-13T16:33:50,601899,601899,风险: 601899 出现舆情风险提示，需降低事件置信度。,601899 出现舆情风险提示，需降低事件置信度。,explicit_symbol,1.0,601899,public_opinion_risk,negative,-0.55,0.7100000000000001,sample_demo,0.4,-0.15620000000000003,not_available,0,,2025-12-24,c623a5ca654a7ba5a54d463d0ecee11d0036b346,sample_fallback
513ae5dce29b1398,sample_announcement,,2025-12-29,2026-06-13T16:33:50,600362,600362,公告: 600362 发布经营进展公告，订单合同和产能信息需要继续跟踪。,600362 发布经营进展公告，订单合同和产能信息需要继续跟踪。,explicit_symbol,1.0,600362,order_contract,positive,0.55,0.7100000000000001,sample_demo,0.4,0.15620000000000003,not_available,0,,2025-12-29,513ae5dce29b139864eddd3bc3317528c670aa81,sample_fallback
081f5d9ae2dca357,sample_industry_news,,2025-12-26,2026-06-13T16:33:50,600362,600362,行业: 有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,有色金属与新能源产业链价格波动，对相关股票形成商品价格冲击。,explicit_symbol,1.0,600362,commodity_shock,positive,0.2,0.63,sample_demo,0.4,0.0504,not_available,0,,2025-12-26,081f5d9ae2dca35741e7a2a65e1e984055928848,sample_fallback
05429ff42cf4fb75,sample_risk_news,,2025-12-23,2026-06-13T16:33:50,600362,600362,风险: 600362 出现舆情风险提示，需降低事件置信度。,600362 出现舆情风险提示，需降低事件置信度。,explicit_symbol,1.0,600362,public_opinion_risk,negative,-0.55,0.7100000000000001,sample_demo,0.4,-0.15620000000000003,not_available,0,,2025-12-23,05429ff42cf4fb755d3c3fc8d50c9a6e358147ee,sample_fallback
5211bc317839407f,sample_policy_news,,2025-12-29,2026-06-13T16:33:50,000630;600362;601899,000630,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,Metals and energy-materials policy event without explicit stock code.,theme_keyword,0.78,"energy,metals,有色,稀土,金属,铜,锂,黄金",commodity_shock,positive,0.2,0.95,sample_demo,0.4,0.07600000000000001,not_available,0,,2025-12-29,5211bc317839407f3a06524a23da16273db899e9,sample_macro_policy_unlinked
5ed146025d960f2b,sample_policy_news,,2025-12-29,2026-06-13T16:33:50,000630;600362;601899,600362,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,Metals and energy-materials policy event without explicit stock code.,theme_keyword,0.78,"energy,metals,有色,稀土,金属,铜,锂,黄金",commodity_shock,positive,0.2,0.95,sample_demo,0.4,0.07600000000000001,not_available,0,,2025-12-29,5ed146025d960f2b657e50f01013fbc25b43b179,sample_macro_policy_unlinked
07e9af7ba46d4156,sample_policy_news,,2025-12-29,2026-06-13T16:33:50,000630;600362;601899,601899,有色金属、铜、黄金、锂和稀土资源产业链价格与供给政策受到关注。,Metals and energy-materials policy event without explicit stock code.,theme_keyword,0.78,"energy,metals,有色,稀土,金属,铜,锂,黄金",commodity_shock,positive,0.2,0.95,sample_demo,0.4,0.07600000000000001,not_available,0,,2025-12-29,07e9af7ba46d4156a0738112862ac898d92f896d,sample_macro_policy_unlinked
